#	Unicode	Freq.	Text	QN	English
912.		9999999	𣦍實	ngay thật	sincere; honest
913.		9999999	事實	sự thật 	truth
914.	U+5A84	146	媄	mẹ	mother; mom
915.		862	吒媄	cha mẹ	parents
916.		1830	𢂞媄	bố mẹ	mom and dad, parents
917.	U+52E4	147	勤	cần	to need
918.		4612	庄勤	chẳng cần	not to need
919.		9999999	殷勤	ân cần	thoughtful, solicitous
920.		9999999	勤要	cần yếu	indispensable, essential, important
921.	U+2102F	148	𡀯	chuyện	matter; talk, story
922.		315	句𡀯	câu chuyện	tale, story
923.		1082	呐𡀯	nói chuyện	to talk
924.		1882	𡀯情	chuyện tình	romance
925.		9999999	𢲧𡀯	gây chuyện	to be quarrelsome; to pick a quarrel (with sb.)
926.	U+6BCF	149	每	mỗi	each, every
927.	U+8292	151	芒	mang	to carry; to wear
928.		9999999	芒㗂	mang tiếng	to suffer a bad reputation
929.	U+59C9	154	姉	chị	sister; young woman
930.		1695	姉㛪	chị em	sisters; siblings
931.		1887	偀姉	anh chị	elder brother and elder sister
932.		9999999	偀姉㛪	anh chị em	brothers and sisters, siblings
933.	U+8ECA	155	車	xe	vehicle; car
934.	U+79AE	156	禮	lễ	holiday; festival; 【manners, courtesy, etiquette】*
935.		2297	𣈜禮	ngày lễ	holiday; feast-day
936.		2399	旬禮	tuần lễ	week
937.		9999999	𨢇禮	rượu lễ	sacramental wine
938.		9999999	禮儀	lễ nghi	rites, rituals
939.		9999999	禮中秋	lễ trung thu	mid-autumn festival
940.		9999999	禮教	lễ giáo	rites, ethical behaviour
941.	U+8FFB	157	迻	đưa	to give
942.	U+251BE	158	𥆾	nhìn	to look
943.		1013	𥆾𧡊	nhìn thấy	to see
944.		4533	𥆾終	nhìn chung	as a whole, all in all
945.	U+570B	159	國	quốc	 【country, nation】*
946.		303	國家	quốc gia	nation, country, state
947.		569	國際	quốc tế	international
948.		1385	國會	quốc hội	national assembly
949.		1724	祖國	tổ quốc	fatherland
950.		2469	外國	ngoại quốc	alien, foreign country
951.		2630	國防	quốc phòng	national defence
952.		4324	國語	quốc ngữ	national language; national script
953.		9999999	中國	trung quốc	China; chinese
954.		9999999	㗂中國	tiếng trung quốc	chinese (language)
955.		9999999	帝國德	đế quốc đức	German Empire
956.		9999999	王國西班牙	Vương Quốc Tây Ban Nha	Kingdom of Spain
957.		9999999	王國丹麥	Vương quốc Đan Mạch	Kingdom of Denmark
958.		9999999	國營	quốc doanh	state-run, state-managed
959.		9999999	英國	anh quốc	United Kingdom of Great Britain and Northern Ireland, England (colloquial)
960.		9999999	王國英	vương quốc anh	Kingdom of England
961.	U+6DFB	160	添	thêm	to add, to increase; additional
962.	U+9AD8	162	高	cao	high; tall
963.		2644	高級	cao cấp	high-class, high-ranking, high-grade
964.		3652	最高	tối cao	supreme, top-level, utmost
965.		4025	高原	cao nguyên	plateau
966.		4243	提高	đề cao	to heighten; to think highly of
967.		9999999	朝高	chiều cao	height
968.		9999999	高賖	cao xa	unattainable
969.		9999999	高點	cao điểm	peak, height, highest level
970.		9999999	高上	cao thượng	high-minded, noble
971.		9999999	高𢢲	cao đẹp	lofty and beautiful
972.		9999999	高棉	Cao Miên	Cambodia, Khmer
973.		9999999	塘高速	đường cao tốc	highway
974.	U+6B65	163	步	bộ	【to step, to walk】*
975.		1833	𠫾步	đi bộ	to walk (on foot); to stroll
976.		3073	步隊	bộ đội	(communist) soldier
977.		9999999	步行	bộ hành	pedestrian
978.		9999999	𧼋步	chạy bộ	to run, to walk, to do jogging
979.	U+90E8	163	部	bộ	set; part, section, division
980.		1530	部長	bộ trưởng	minister
981.		9999999	淎北部	Vịnh Bắc Bộ	Gulf of Tonkin
982.		9999999	部首	bộ thủ	characer radical
983.		9999999	部下	bộ hạ	subordinate
984.		9999999	下部	hạ bộ	lower part of the abdomen
985.	U+96BB	164	隻	chiếc	unit, entity, object; (classifier for vehicles or certain objects)
986.	U+247A6	165	𤞦	mọi	each, every
987.		9999999	𤞦𠊛	mọi người	everybody, everyone
988.	U+66F8	166	書	thư	letter; 【book】*
989.		781	排書	bài thơ	poem
990.		9999999	包書	bao thơ	envelope
991.		9999999	書電子	thư điện tử	E-mail
992.		9999999	斤書	cân thư	letter balance
993.		9999999	紙曰書	giấy viết thư	letter paper
994.		9999999	盒書	hộp thư	post office box
995.		9999999	最後書	tối hậu thư	ultimatum
996.		9999999	祝書	chúc thư	testament, will
997.	U+722D	167	爭	tranh	to compete, to fight
998.		646	戰爭	chiến tranh	war, warfare
999.		1955	鬥爭	đấu tranh	to fight, to struggle for
1000.		2582	競爭	cạnh tranh	to compete
1001.		3128	爭論	tranh luận	to discuss, to debate vigorously
1002.		9999999	彈爭	đàn tranh	vietnamese zither
1003.	U+5E40	167	幀	tranh	picture, painting, scroll
1004.		423	幅幀	bức tranh	picture, painting
1005.		9999999	傳幀	truyện tranh	comic
1006.	U+22B23	168	𢬣	tay	arm; hand; side
1007.		1170	盤𢬣	bàn tay	hand
1008.		2196	𢺺𢬣	chia tay	to say good bye; to go shares
1009.		9999999	包𢬣	bao tay	glove
1010.		9999999	蹎𢬣	chân tay	limbs
1011.		9999999	𢬣𤽸	tay trắng	bare hands
1012.		9999999	𢭲𢬣	vói tay	to reach (out) for sth., to strech out one's arm (for sth.)
1013.	U+22759	170	𢝙	vui	amusing, funny, merry, joyful, gay
1014.		9999999	𢝙𢚸	vui lòng	to be content, pleased, happy
1015.	U+4FE1	171	信	tin	to believe; news, information
1016.		606	通信	thông tin	information; to inform, to broadcast informations
1017.		9999999	信息	tin tức	news, message, information
1018.		9999999	德信	đức tin	creed, faith
1019.	U+5400	173	吀	xin	to beg; to ask for
1020.		1596	吀纇	xin lỗi	to beg for pardon; Excuse me! Sorry!
1021.		9999999	吀嘲	xin chào	(common greeting); Good afternoon/evening!
1022.		9999999	求吀	cầu xin	to solicit, to ask for, to beg for
1023.	U+6C11	174	民	dân	people; citizen
1024.		716	人民	nhân dân	people; country
1025.		1284	民主	dân chủ	democratic
1026.		2361	民数	dân số	population
1027.		2508	民廊	dân làng	villager, villagers
1028.		3417	魚民	ngư dân	fisher
1029.		3487	殖民	thực dân	colonial
1030.		3754	民事	dân sự	civilian
1031.		9999999	民黰	dân đen	mob, rabbel
1032.		9999999	民舉	dân cử	elective, people-elected
1033.		9999999	民權	dân quyền	civic rights
1034.		9999999	民衛	dân vệ	The people's self-defence corps
1035.	U+7701	175	省	tỉnh	province
1036.		9999999	聯省	liên tỉnh	inter-provincial
1037.	U+904E	176	過	quá	very; too (much); to exceed, to pass
1038.		1077	過程	quá trình	process, course of events
1039.		9999999	咍過	hay quá	very good; well done
1040.		9999999	過𡗋	quá lắm	too much
1041.	U+54B9	177	咹	ăn	to eat
1042.		2128	咹㕵	ăn uống	to eat and drink; food intake
1043.		2872	咹粓	ăn cơm	to eat a meal
1044.		9999999	咹𤯩	ăn sống	to eat raw (food)
1045.		9999999	盤咹	bàn ăn	dinner table
1046.		9999999	咹試	ăn thử	to sample (food), to taste
1047.		9999999	式咹	thức ăn	food
1048.		9999999	房咹	phòng ăn	dining room
1049.		9999999	貪咹	tham ăn	greedy, covetous
1050.		9999999	店咹	tiệm ăn	restaurant
1051.		9999999	油咹	dầu ăn	cooking oil, edible oil
1052.		9999999	咹𢜠	ăn mừng	to celebrate with a feast
1053.	U+22785	178	𢞅	yêu	to love
1054.		441	情𢞅	tình yêu	love; passion
1055.	U+8981	178	要	yêu	【to need, to require, to demand; necessary】*
1056.		822	要求	yêu cầu	to require, to ask
1057.		1609	主要	chủ yếu	main
1058.		9999999	勤要	cần yếu	indispensable, essential, important
1059.		9999999	𦓅要	già yếu	decrepit, old and feeble
1060.		9999999	𡮈要	nhỏ yếu	small and weak
1061.		9999999	必要	tất yếu	indispensable
1062.		9999999	次要	thứ yếu	secondary
1063.		9999999	重要	trọng yếu	essential
1064.		9999999	要點	yếu điểm	the essential point, the main point
1065.		9999999	要人	yếu nhân	very important person, (abbr. VIP)
1066.	U+21A0C	179	𡨌	giữa	between, in the middle of, amid
1067.	U+21795	180	𡞕	vợ	wife
1068.		9999999	𡞕重	vợ chồng	couple, maried couple
1069.	U+8B80	181	讀	đọc	to read
1070.		522	讀者	độc giả	reader
1071.		9999999	讀册	đọc sách	to read a book
1072.	U+23A42	183	𣩂	chết	death; to die
1073.		9999999	㹥𣩂	chó chết	damn, damned (colloquial)
1074.		9999999	𣩂𨅸	chết đứng	to be thunderstruck, to be stunned
1075.		9999999	𣩂吒	chết cha	damn it, damn, damned (colloquial)
1076.		9999999	𤯩𣩂	sống chết	life and death; at all costs
1077.	U+5834	184	場	trường	school; field; ground
1078.		867	場合	trường hợp	occasion, circumstance
1079.		898	市場	thị trường	market
1080.		1031	媒場	môi trường	environment; medium
1081.		1951	飛場	phi trường	airport
1082.		2280	場學	trường học	school
1083.		9999999	場𠖤	trường bay	airport
1084.		9999999	場大學	trường đại học	university
1085.		9999999	場小學	trường tiểu học	elementary school
1086.		9999999	價市場	giá thị trường	market price, market rate, market value
1087.		9999999	媒場學	môi trường học	environmental sciences, ecology, mesology
1088.		9999999	魚場	ngư trường	fishing grounds
1089.	U+9577	184	長	trưởng	leader
1090.		1530	部長	bộ trưởng	minister
1091.		1570	長成	trưởng thành	to grow up; mature
1092.		4039	次長	thứ trưởng	vice minister
1093.		4466	船長	thuyền trưởng	captain, ship captain
1094.		9999999	黨長	đảng trưởng	party leader
1095.		9999999	隊長	đội trưởng	leader of a working gang; leader of a group
1096.		9999999	科長	khoa trưởng	dean, head of a university department
1097.		9999999	𡖡長	nhóm trưởng	group leader, team leader
1098.		9999999	生長	sinh trưởng	to grow up, to grow
1099.		9999999	師長	sư trưởng	master, mastermind; military division commander
1100.		9999999	首長	thủ trưởng	chief officer
1101.		9999999	長科	trưởng khoa	dean, head of a university department
1102.	U+884C	185	行	hàng	line, row; rank, order; goods, wares, merchandise
1103.		1359	茹行	nhà hàng	restaurant; hotel
1104.		1376	銀行	ngân hàng	Bank (financial institution)
1105.		1847	𨷶行	cửa hàng	shop, store
1106.		1876	行客	hành khách	passenger
1107.		2744	學行	học hành	to learn, to study
1108.		3050	執行	chấp hành	to implement, to execute, to carry out
1109.		3452	行星	hành tinh	planet
1110.		3617	行廊	hành lang	corridor, passage, gallery
1111.		4737	舉行	cử hành	to celebrate, to host (an event)
1112.		9999999	步行	bộ hành	pedestrian
1113.		9999999	銀行𧖱	ngân hàng máu	blood bank
1114.		9999999	交行	giao hàng	to deliver goods
1115.		9999999	德行	đức hạnh	righteousness and good character
1116.		9999999	行𡦂	hàng chữ	line of text
1117.	U+822A	185	航	hàng	【sail; navigate】*
1118.		2103	航空	hàng không	aviation
1119.		4337	噠航	đặt hàng	to place an order
1120.		9999999	航海	hàng hải	navigation (nautical)
1121.	U+25669	186	𥙩	lấy	to take
1122.	U+26591	187	𦖑	nghe	to hear
1123.		3999	𦖑𠳒	nghe lời	to take someone's advice, to listen to someone
1124.		9999999	𦖑唏	nghe hơi	to know from hearsay
1125.	U+228B2	189	𢢲	đẹp	beautyful
1126.		3795	色𢢲	sắc đẹp	beauty, glamour
1127.		4268	𢢲𤳇	đẹp trai	handsome
1128.		9999999	𢢲老	đẹp lão	hale, hale and hearty
1129.		9999999	𢢲縁	đệp duyên	to make a match between two people
1130.		9999999	𢢲意	đẹp ý	to be pleasing, to content
1131.		9999999	𢢲𢚸	đẹp lòng	to be satisfied, to be pleased
1132.		9999999	高𢢲	cao đẹp	lofty and beautiful
1133.	U+5B57	190	字	tự	character; letter; word
1134.		9999999	字典	tự điển	dictionary (of characters)
1135.		9999999	紅十字	hồng thập tự	Red Cross
1136.	U+2089E	191	𠢞	giúp	to help, to assist
1137.		9999999	𠢞拖	giúp đỡ	to help, to assist
1138.	U+21B88	192	𡮈	nhỏ	small
1139.		4299	𡮈歲	nhỏ tuổi	still very young (in age)
1140.		9999999	𡮈要	nhỏ yếu	small and weak
1141.		9999999	𠊟𡮈	thằng nhỏ	little guy; the younger (of two males)
1142.		9999999	仉𡮈	kẻ nhỏ	the average, the ordinary man
1143.	U+59C5	196	姅	nửa	half
1144.		3632	姅𣎀	nửa đêm	midnight; in the middle of the night
1145.		9999999	姅务	nửa mùa	half-baked
1146.	U+20BC6	196	𠯆	nữa	more, further
1147.		9999999	庄𠯆	chẳng nữa	otherwise
1148.		9999999	𡢐𠯆	sau nữa	moreover
1149.	U+5E38	197	常	thường	frequent; common, normal, usual
1150.		919	平常	bình thường	normal, ordinary, usual; normally, usually
1151.		3472	常年	thường niên	annual, yearly
1152.		3775	常𣈜	thường ngày	everyday
1153.		3807	不常	bất thường	unusual, extraordinary, special
1154.		4530	恪常	khác thường	especial, extraordinary
1155.		9999999	𫀅常	coi thương	to think little of
1156.		9999999	易常	dễ thường	probably, possibly
1157.		9999999	𣈜常	ngày thường	weekday
1158.		9999999	五常	ngũ thường	the five constant virtues of Confucianism
1159.		9999999	失常	thất thường	irregular, erratic
1160.		9999999	常欺	thường khi	often, frequently
1161.		9999999	常日	thường nhật	daily
1162.		9999999	常常	thường thường	usually
1163.	U+5B78	199	學	học	to learn, to study
1164.		384	文學	văn học	literature
1165.		529	大學	đại học	university; higher education
1166.		594	科學	khoa học	science
1167.		859	學生	học sinh	pupil; schoolboy; schoolgirl
1168.		2009	排學	bài học	lesson
1169.		2104	學習	học tập	to study, to learn
1170.		2280	場學	trường học	school
1171.		2524	學者	học giả	scholar, literary man
1172.		2744	學行	học hành	to learn, to study
1173.		2961	小學	tiểu học	primary education
1174.		3024	哲學	triết học	philosophy
1175.		3154	史學	sử học	history (field of study)
1176.		3674	學院	học viện	institute
1177.		3712	化學	hoá học	chemistry
1178.		3794	𠰺學	dạy học	to teach (at a school)
1179.		4361	生學	sinh học	biology (science)
1180.		9999999	場大學	trường đại học	university
1181.		9999999	學問	học vấn	knowledge, learning, literacy
1182.		9999999	物理學	vật lý học	physics (field of study)
1183.		9999999	動物學	động vật học	zoology
1184.		9999999	入學	nhập học	beginning of (school) term
1185.		9999999	神學	thần học	theology
1186.		9999999	考古學	khảo cổ học	archaeology
1187.		9999999	古生物學	cổ sinh vật học	paleontology
1188.		9999999	中學	trung học	high school, secondary school
1189.		9999999	場小學	trường tiểu học	elementary school
1190.		9999999	藥學	dược học	pharmacy, pharmaceutics
1191.		9999999	人類學	nhân loại học	anthropology
1192.		9999999	分類學	phân loại học	taxonomy, systematics
1193.		9999999	科學技術	khoa học kỹ thuật	science and technology
1194.		9999999	地質學	địa chất học	geology
1195.		9999999	學屬𢚸	học thuộc lòng	to memorize, to learn something by heart
1196.		9999999	學堂	học đường	school
1197.		9999999	女學堂	nữ học đường	school for girls, girl's school
1198.		9999999	媒場學	môi trường học	environmental sciences, ecology, mesology
1199.		9999999	林學	lâm học	forestry
1200.		9999999	儒學	nho học	Confucianism
1201.		9999999	博學	bác học	scholarly, learned, knowledgeable
1202.		9999999	茹博學	nhà bác học	scientist
1203.	U+6771	200	東	đông	east; eastern
1204.		9999999	亞東	á đông	east asia
1205.		9999999	䬔東	gió đông	easterly wind; spring wind; spring; breeze
1206.		9999999	東洋	Đông Dương	Indochina
1207.		9999999	𣷷東	biển đông	south china sea
1208.		9999999	東藥	đông dược	oriental medicine
1209.		9999999	𪰂東	phía đông	east, to the east
1210.	U+2014D	201	𠅍	mất	to lose; lost; to die, to vanish
1211.		9999999	𠅍𠰺	mất dạy	mannerless, ill-bred
1212.		9999999	𠅍务	mất mùa	to have a poor crop
1213.	U+2845C	202	𨑜	xuống	to descend; to go down
1214.		9999999	載𨑜	tải xuống	to download
1215.	U+5766	203	坦	đất	earth; soil; land; ground
1216.		577	坦渃	đất nước	home country, homeland
1217.		3695	動坦	động đất	earthquake, seism
1218.		9999999	𤀘坦	vùng đất	land, area
1219.		9999999	坦客	đất khách	strange land, foreign land
1220.		9999999	𣛤坦	trái đất	the earth
1221.		9999999	坦墆	đất đai	land
1222.	U+27E1D	204	𧸝	bán	to sell
1223.		9999999	𧸝𠹾	bán chịu	to sell on credit
1224.	U+534A	204	半	bán	【half, semi-】*
1225.		9999999	半音	bán âm	semivowel
1226.		9999999	半島	bán đảo	peninsula
1227.		9999999	半輔音	bán phụ âm	semi-consonant
1228.	U+4F75	205	併	tính	to calculate; to plan
1229.		3405	併算	tính toán	to calculate, to count
1230.	U+5C0D	206	對	đối	facing, opposing
1231.		1614	反對	phản đối	to oppose, to object (to)
1232.	U+985E	207	類	loại	class, group, kind, category
1233.		1860	人類	nhân loại	mankind, humanity, human race
1234.		9999999	人類學	nhân loại học	anthropology
1235.		9999999	分類	phân loại	to classify; classification
1236.		9999999	分類學	phân loại học	taxonomy, systematics
1237.		9999999	品類	phẩm loại	grade, quality
1238.	U+6216	208	或	hoặc	or; either
1239.		4364	或𱻀	hoặc là	or; either
1240.	U+29218	209	𩈘	mặt	face
1241.		2245	𠓀𩈘	trước mặt	in the presence of, facing, directly in front of so.
1242.		3126	𩈘陣	mặt trận	front, battle front
1243.		3701	錢𩈘	tiền mặt	cash
1244.		4347	﨤𩈘	gặp mặt	to meet (in person)
1245.		4644	𩈘𦝄	mặt trăng	moon
1246.		4972	𠄩𩈘	hai mặt	double-faced, decitful, duplicitous
1247.		9999999	都𩈘	đủ mặt	in full attendance
1248.		9999999	𨷑𩈘	mở mặt	to be better off
1249.		9999999	别𩈘	biết mặt	to know (someone) by sight
1250.		9999999	認𩈘	nhận mặt	to identify, to reveal
1251.		9999999	𩈘前	mặt tiền	front, front side
1252.		9999999	夾𩈘	giáp mặt	face to face
1253.		9999999	𩈘𡗶	mặt trời	sun
1254.	U+4021	210	䀡	xem	to see, to observe
1255.		9999999	徐䀡	chờ xem	to wait and see
1256.	U+60C5	211	情	tình	feeling, emotion
1257.		441	情𢞅	tình yêu	love; passion
1258.		758	情感	tình cảm	sentiment, affection, emotions
1259.		1662	情形	tình hình	situation
1260.		1882	𡀯情	chuyện tình	romance
1261.		9999999	𢞂情	buồn tình	bored
1262.		9999999	恩情	ân tình	with deep gratitude
1263.		9999999	焒情	lửa tình	ardent zeal
1264.		9999999	景情	cảnh tình	situation, condition, circumstances
1265.		9999999	情恩	tình ân	deep feeling of gratitude
1266.	U+5916	212	外	ngoài	out; outside; external
1267.		893	渃外	nước ngoài	abroad; foreign country
1268.		1250	边外	bên ngoài	outside, outer, exterior
1269.		2353	海外	hải ngoại	abroad, overseas
1270.		2469	外國	ngoại quốc	alien, foreign country
1271.		9999999	婆外	bà ngoại	maternal grandmother
1272.		9999999	外交	ngoài giao	diplomacy
1273.		9999999	外𠰘	ngoài miệng	lip service
1274.	U+8FB9	213	边	bên	side; edge
1275.		1250	边外	bên ngoài	outside, outer, exterior
1276.		9999999	家庭边内	gia đình bên nội	family on the paternal (father's) side
1277.		9999999	边沛	bên phải	on the right side, dexter
1278.		9999999	边賴	bên trái	on the left side
1279.		9999999	堆边	đôi bên	both sides
1280.	U+7262	214	牢	sao	how
1281.		864	在牢	tại sao	why
1282.		1718	爲牢	vì sao	why
1283.		2806	空牢	không sao	no problem, never mind, it's okay, you're welcome
1284.		3846	𠶢牢	dù sao	anyhow; anyway
1285.		3915	咍牢	hay sao	isn't it?
1286.		9999999	𠹲牢	chứ sao	(suggestive) or how else ...? certainly! of course!
1287.		9999999	庄牢	chẳng sao	it doesn't matter, never mind
1288.		9999999	爫牢	làm sao	how
1289.	U+232C0	214	𣋀	sao	star
1290.		9999999	𣋀閻王	sao Điêm vương	Pluto
1291.		9999999	𣋀海王	sao hải vương	Neptune
1292.		9999999	𣋀天王	sao thiên vương	Uranus
1293.		9999999	𣋀土	sao thổ	Saturn
1294.		9999999	𣋀木	Sao Mộc	Jupiter
1295.		9999999	𣋀火	sao hoả	Mars
1296.		9999999	𣋀金	Sao Kim	Venus
1297.		9999999	𣋀水	sao thuỷ	Mercury (planet)
1298.		9999999	𣋀天狼	Sao Thiên Lang	Sirius
1299.		9999999	𣋀北极	Sao Bắc cực	North Star,Polaris
1300.		9999999	𣋀北斗	Sao Bắc Đẩu	Big Dipper
1301.	U+24018	215	𤀘	vùng	region, area
1302.		9999999	𤀘坦	vùng đất	land, area
1303.	U+4E15	216	丕	vậy	so; thus
1304.		458	如丕	như vậy	like that; thus; so
1305.		1353	丕𦓡	vậy mà	but; however
1306.		2335	丕㖘	vậy thì	therefore, so
1307.	U+5F35	217	張	trương	(surname); 【to open up, to spread, to extend】*
1308.		9999999	𨖅張	sang trang	to turn over a page
1309.	U+599D	217	妝	trang	【to dress up, to make up】*
1310.		3407	妝點	trang điểm	to beautify, to make up
1311.	U+20CD2	218	𠳒	lời	word
1312.		582	𠭤𠳒	trả lời	to answer, to reply, to respond
1313.		3778	認𠳒	nhận lời	to accept, to agree
1314.		3999	𦖑𠳒	nghe lời	to take someone's advice, to listen to someone
1315.		9999999	𠳐𠳒	vâng lời	to obey, to comply with
1316.		9999999	拖𠳒	đỡ lời	to speak for (someone), to deliver a message
1317.		9999999	𡗉𠳒	nhiều lời	talkative, garrulous, gossip
1318.		9999999	𡨹𠳒	giữ lời	to keep one's word
1319.		9999999	𠃣𠳒	ít lời	uncommunicative, ineloquent
1320.	U+6B47	219	歇	hết	to be over; to end; to expire; to be used up
1321.		9999999	歇唏	hết hơi	out of breath, breathless
1322.		9999999	𡢐歇	sau hết	finally, at the end
1323.		9999999	歇哿	hết cả	all and sundry, all without exception
1324.		9999999	歇务	hết mùa	out of season
1325.	U+9673	221	陳	trần	(surname Tran)
1326.	U+8A8D	223	認	nhận	to agree, to accept; to recognize
1327.		1068	認𫥨	nhận ra	to recognize, to realize
1328.		1230	公認	công nhận	to recognize, to accept, to accredit
1329.		3778	認𠳒	nhận lời	to accept, to agree
1330.		9999999	認别	nhận biết	to realize, to recognize; to identify
1331.		9999999	認𩈘	nhận mặt	to identify, to reveal
1332.	U+515C	224	兜	đâu	where; somewhere
1333.		1893	兜固	đâu có	not at all
1334.		3031	别兜	biết đâu	who knows, goodness knows
1335.		9999999	於兜	ở đâu	where
1336.		9999999	兜低	đâu đây	somewhere
1337.	U+8072	225	聲	thanh	sound, voice, noise
1338.		2301	音聲	âm thanh	sound
1339.		9999999	傳聲	truyền thanh	radio
1340.		9999999	回聲	hồi thanh	echo
1341.	U+9752	225	青	thanh	juvenile; 【green, blue】*
1342.		9999999	青年	thanh niên	youth, juvenile, young person
1343.		9999999	青天	thanh thiên	blue sky, clear sky
1344.		9999999	青龍	thanh long	The Azure Dragon (representing the east)
1345.	U+6E05	225	清	thanh	pure, clear, clean
1346.		2902	清查	thanh tra	to inspect, to investigate
1347.		4161	清算	thanh toán	to liquidate, to clear accounts
1348.		9999999	清心	thanh tâm	pure mind
1349.	U+53E4	226	古	cổ	old, ancient, antique
1350.		3513	古典	cổ điển	classic, classical
1351.		9999999	今古	kim cổ	the present and the past
1352.		9999999	音樂古典	âm nhạc cổ điển	classical music
1353.		9999999	蒙古	Mông Cổ	Mongolia
1354.		9999999	考古學	khảo cổ học	archaeology
1355.		9999999	古生物學	cổ sinh vật học	paleontology
1356.		9999999	古都	cổ đô	ancient capital
1357.	U+24CC4	227	𤳄	bởi	because
1358.		9999999	𤳄爲	bởi vì	because
1359.	U+226B8	228	𢚸	lòng	soul, mind, heart; feeling
1360.		9999999	𢚸卒	lòng tốt	kind, kindness
1361.		9999999	𢞂𢚸	buồn lòng	melancholic, heavy-hearted
1362.		9999999	焒𢚸	lửa lòng	lust, desire
1363.		9999999	𧁷𢚸	khó lòng	unlikely
1364.		9999999	𢢲𢚸	đẹp lòng	to be satisfied, to be pleased
1365.		9999999	𢝙𢚸	vui lòng	to be content, pleased, happy
1366.		9999999	屬𢚸	thuộc lòng	(to know or learn something) by heart
1367.		9999999	學屬𢚸	học thuộc lòng	to memorize, to learn something by heart
1368.		9999999	𡨹𢚸	giữ lòng	to take care of ones heart
1369.	U+5E45	229	幅	bức	painting, photograph, piece
1370.		423	幅幀	bức tranh	picture, painting
1371.	U+5146	230	兆	triệu	million
1372.		9999999	𠬠兆	một triệu	one million
1373.	U+2398D	231	𣦍	ngay	straight, direct
1374.		3347	𣦍欺	ngay khi	instantly
1375.		9999999	𣦍𥐉	ngay ngắn	neat, tidy
1376.		9999999	𣦍實	ngay thật	sincere; honest
1377.	U+27D46	232	𧵆	gần	near; nearly, almost
1378.		9999999	𧵆賖	gần xa	near and far, everywhere
1379.	U+27DF8	233	𧷸	mua	to buy
1380.	U+7528	234	用	dụng	to use, to employ
1381.		394	使用	sử dụng	to use, to utilize, to employ
1382.		9999999	日用	nhật dụng	for everyday use
1383.		9999999	通用	thông dụng	common use, commonly used
1384.	U+91CD	235	重	trọng	to value, to respect; 【weight, heavy】*
1385.		510	關重	quan trọng	important
1386.		9999999	𡞕重	vợ chồng	couple, maried couple
1387.		9999999	茹重	nhà chồng	the husband's family
1388.		9999999	㛪重	em chồng	younger brother or sister in law
1389.		9999999	重要	trọng yếu	essential
1390.	U+2BBF3	235	𫯳	chồng	husband
1391.		4615	固𫯳	có chồng	to be married (woman)
1392.		9999999	㛪𫯳	em chồng	brother in law, sister in law
1393.		9999999	茹𫯳	nhà chồng	the husband's family
1394.	U+5206	236	分	phần	part, portion, piece (of a whole)
1395.		1132	分𤾓	phần trăm	percent; percentage
1396.		1607	分𡘯	phần lớn	the most, the lion's share, bulk
1397.		1661	分别	phân biệt	to distinguish, to discern, to discriminate
1398.		2398	成分	thành phần	ingredient; component; composition; social back-ground
1399.		2488	分芇	phần nào	to some extent, to a certain degree
1400.		4267	多分	đa phần	most; mostly, for the most part
1401.		9999999	分𤖹	phân lớp	subclass
1402.		9999999	分𢺺	phân chia	to divide
1403.		9999999	分佈	phân bố	to distribute, to dispose
1404.		9999999	分類	phân loại	to classify; classification
1405.		9999999	分類學	phân loại học	taxonomy, systematics
1406.		9999999	分工	phần công	to allot, to assign
1407.		9999999	合分	hợp phần	constituent, component
1408.		9999999	口分	khẩu phần	ration
1409.		9999999	分𡗉	phần nhiều	most, the greatest part
1410.		9999999	分子	phần tử	element
1411.		9999999	分役	phần việc	one's job, one's responsibility
1412.	U+5973	238	女	nữ	【female, woman】*
1413.		196	女𖿱	nữa	half; again, more
1414.		300	婦女	phụ nữ	woman
1415.		4714	女神	nữ thần	goddess, nymph
1416.		9999999	玉女	ngọc nữ	beautiful girl; fairy
1417.		9999999	女學堂	nữ học đường	school for girls, girl's school
1418.	U+27FE8	239	𧿨	trở	to turn, to change
1419.		674	𧿨吏	trở lại	to return; to come back
1420.		745	𧿨𧗱	trở về	to return, to come back
1421.		944	𧿨𢧚	trở nên	to become, to turn
1422.	U+66E0	240	曠	khoảng	about, circa; space, distance, interval; period (time)
1423.		2507	𠓨曠	vào khoảng	about, around, circa
1424.		9999999	曠空	khoảng không	space (including atmosphere)
1425.	U+20E25	241	𠸥	kể	to tell; in relation to, with respect to
1426.		4090	𠸥𨕭	kể trên	above-mentioned, above-said, above
1427.		4660	空𠸥	không kể	excluding, not counting
1428.		9999999	𠸥𫥨	kể ra	in fact, to be fair
1429.	U+95DC	242	關	quan	【frontier, barrier, gate】*
1430.		510	關重	quan trọng	important
1431.		601	機關	cơ quan	organ (of an organization)
1432.		753	聯關	liên quan	to concern so./sth.
1433.		883	關係	quan hệ	to concern, to affect, to correlate
1434.		9999999	海關	hải quan	customs, customs duty office
1435.		9999999	關心	quan tâm	to care about sth., to be interested in sth./so.
1436.	U+89C0	242	觀	quan	 【to see】*
1437.		1520	觀點	quan điểm	point of view
1438.		1716	參觀	tham quan	to go for a sightseeing
1439.		9999999	觀音	quan âm	Quan Am, goddess of mercy
1440.	U+7121	243	無	vô	【non-, negative】*
1441.		4937	無義	vô nghĩa	absurd, nonsensical
1442.	U+54E1	244	員	viên	member; employee; personnel
